word,word_position,text_id,n_participants,RT,sdRT,gRT,gsdRT,word_clean,zipf_freq,log_unigram_freq,word_length,log_RT,log_gRT,corpus,primary_RT,log_primary_RT,row_uid,surprisal,hidden_row_idx,token_ids_str,n_tokens,start_token_idx,end_token_idx,hidden_token_idx,hidden_context_size,hidden_context_stride
man,646,5,94,288.52127659574467,81.20010179603297,278.01012600466163,1.3122268622676718,man,5.82,-3.17979847481172,3,5.664768832260872,5.627657537504482,natural_stories,288.52127659574467,5.664768832260872,natural_stories:5:646,3.2300870418548584,6910,[582],1,757,757,757,128,64
man,850,1,83,276.43373493975906,93.496210014629,263.6204950121494,1.349211264012647,man,5.82,-3.17979847481172,3,5.621971135602749,5.574510550031397,natural_stories,276.43373493975906,5.621971135602749,natural_stories:1:850,5.9765305519104,3966,[582],1,1023,1023,1023,128,64
man,869,1,84,322.4166666666667,168.24188040225036,296.03854423374196,1.4611408686149776,man,5.82,-3.17979847481172,3,5.775844704912513,5.690489662852447,natural_stories,322.4166666666667,5.775844704912513,natural_stories:1:869,7.301684379577637,3985,[582],1,1047,1047,1047,128,64
man,901,5,94,317.56382978723406,117.98729278313532,299.4571315330719,1.401050547314346,man,5.82,-3.17979847481172,3,5.7606788368271244,5.701971273865432,natural_stories,317.56382978723406,5.7606788368271244,natural_stories:5:901,5.492360591888428,7165,[582],1,1061,1061,1061,128,64
"man,",516,5,94,353.4148936170213,156.13940625094344,327.03313400426697,1.4620163825987431,man,5.82,-3.17979847481172,3,5.867642702792199,5.7900614929941705,natural_stories,353.4148936170213,5.867642702792199,natural_stories:5:516,1.5678155422210693,6780,"[582, 11]",2,607,608,608,128,64
man.,949,5,93,343.19354838709677,160.97328012575878,317.67325977850396,1.4508021976462793,man,5.82,-3.17979847481172,3,5.83829456903122,5.761023369582374,natural_stories,343.19354838709677,5.83829456903122,natural_stories:5:949,9.402385711669922,7213,"[582, 13]",2,1112,1113,1113,128,64
manage,524,10,72,321.84722222222223,115.41555778182924,306.9911813698927,1.3422129418997577,manage,4.54,-4.4596692736418175,6,5.774076967801825,5.7268190219951185,natural_stories,321.84722222222223,5.774076967801825,natural_stories:10:524,6.962864875793457,9840,[6687],1,674,674,674,128,64
mania,2,9,83,463.9277108433735,281.411805840919,420.0993945444865,1.5104927145587723,mania,3.44,-5.560651513930253,5,6.139728744492683,6.040491336956698,natural_stories,463.9277108433735,6.139728744492683,natural_stories:9:2,17.790664672851562,1,"[582, 544]",2,3,4,4,128,64
mania,35,9,80,364.4,183.2986495768827,330.98093138798583,1.5338639082787948,mania,3.44,-5.560651513930253,5,5.898252165385803,5.802060764617854,natural_stories,364.4,5.898252165385803,natural_stories:9:35,6.272206783294678,34,"[582, 544]",2,40,41,41,128,64
mania,730,9,77,309.97402597402595,104.73864390471796,293.9720048281903,1.3839200861194496,mania,3.44,-5.560651513930253,5,5.736488506788288,5.683484541131988,natural_stories,309.97402597402595,5.736488506788288,natural_stories:9:730,8.278215408325195,729,"[582, 544]",2,934,935,935,128,64
mania,834,9,77,340.1948051948052,152.43903345281137,315.7026902456421,1.448032634689285,mania,3.44,-5.560651513930253,5,5.829518409988636,5.75480091705327,natural_stories,340.1948051948052,5.829518409988636,natural_stories:9:834,11.858601570129395,833,"[582, 544]",2,1055,1056,1056,128,64
mania,898,9,75,303.2266666666667,84.08193772893351,292.2580660676126,1.3136802506663705,mania,3.44,-5.560651513930253,5,5.714480600648358,5.677637199860487,natural_stories,303.2266666666667,5.714480600648358,natural_stories:9:898,7.483119010925293,897,"[582, 544]",2,1133,1134,1134,128,64
mania,923,9,76,311.5921052631579,141.64040644124862,291.9603654587625,1.4018070422164512,mania,3.44,-5.560651513930253,5,5.741694977549691,5.676618058325224,natural_stories,311.5921052631579,5.741694977549691,natural_stories:9:923,2.588155508041382,922,"[582, 544]",2,1163,1164,1164,128,64
"mania,",947,9,76,333.9736842105263,128.93532990707246,313.1413207286144,1.4233511604534606,mania,3.44,-5.560651513930253,5,5.811062200083779,5.746654592568212,natural_stories,333.9736842105263,5.811062200083779,natural_stories:9:947,12.63134765625,946,"[582, 544, 11]",3,1193,1195,1195,128,64
mania',1019,9,75,345.16,263.5390652615262,311.5484032981472,1.473248306823009,mania',3.44,-5.560651513930253,6,5.844008077640106,5.74155471395109,natural_stories,345.16,5.844008077640106,natural_stories:9:1019,0.5736874938011169,1018,"[582, 544, 6]",3,1283,1285,1285,128,64
manor,169,1,87,353.3333333333333,247.40822431229785,319.0711244979203,1.4885546783091963,manor,3.81,-5.189760759232152,5,5.867411898438003,5.765414038741305,natural_stories,353.3333333333333,5.867411898438003,natural_stories:1:169,12.821845054626465,3285,"[582, 273]",2,194,195,195,128,64
Manor,265,1,86,317.5813953488372,113.4396408685387,300.5253687099423,1.3917630978327695,manor,3.81,-5.189760759232152,5,5.760734148780714,5.705532172075656,natural_stories,317.5813953488372,5.760734148780714,natural_stories:1:265,5.505768775939941,3381,[33555],1,306,306,306,128,64
Manor,309,1,85,316.90588235294115,134.15552661791034,295.34206602367095,1.438700143727614,manor,3.81,-5.189760759232152,5,5.758604828698601,5.6881342304287275,natural_stories,316.90588235294115,5.758604828698601,natural_stories:1:309,8.594407081604004,3425,[33555],1,353,353,353,128,64
Manor,508,1,85,354.9529411764706,212.86307391206705,318.78491852678275,1.5396763862296423,manor,3.81,-5.189760759232152,5,5.871985220622274,5.764516638791975,natural_stories,354.9529411764706,5.871985220622274,natural_stories:1:508,3.2991321086883545,3624,[33555],1,596,596,596,128,64
Manor,559,1,86,304.40697674418607,135.37219958817477,284.16443094495554,1.4236931165518254,manor,3.81,-5.189760759232152,5,5.718365545383835,5.649553052816227,natural_stories,304.40697674418607,5.718365545383835,natural_stories:1:559,1.650853157043457,3675,[33555],1,662,662,662,128,64
Manor,616,1,86,297.6744186046512,104.8777935179198,282.8261942483133,1.3653249687040503,manor,3.81,-5.189760759232152,5,5.696000334214146,5.644832554373449,natural_stories,297.6744186046512,5.696000334214146,natural_stories:1:616,0.8486509919166565,3732,[33555],1,730,730,730,128,64
Manor,656,1,82,291.609756097561,172.55700479448376,268.19473635129214,1.440909507648241,manor,3.81,-5.189760759232152,5,5.675416456699521,5.591713344820881,natural_stories,291.609756097561,5.675416456699521,natural_stories:1:656,0.010434882715344429,3772,[33555],1,776,776,776,128,64
Manor,932,1,84,281.23809523809524,110.39563233978808,264.97626718373346,1.3933923910726869,manor,3.81,-5.189760759232152,5,5.639201624580445,5.579640264178451,natural_stories,281.23809523809524,5.639201624580445,natural_stories:1:932,0.005619923584163189,4048,[33555],1,1125,1125,1125,128,64
Manor.,731,1,85,322.7647058823529,128.9914769294785,301.25897487775995,1.4400495067338317,manor,3.81,-5.189760759232152,5,5.776923593002759,5.707970276486432,natural_stories,322.7647058823529,5.776923593002759,natural_stories:1:731,1.0852878093719482,3847,"[33555, 13]",2,870,871,871,128,64
Manor.,867,1,84,301.1309523809524,121.5352375657627,281.6893534744053,1.4265775472002882,manor,3.81,-5.189760759232152,5,5.707545227882723,5.640804880325045,natural_stories,301.1309523809524,5.707545227882723,natural_stories:1:867,0.3310795724391937,3983,"[33555, 13]",2,1043,1044,1044,128,64
many,54,4,88,359.95454545454544,148.1971278896239,333.3104510589,1.4786384101605237,many,5.91,-3.0899094009871795,4,5.8859777608520965,5.809074341134426,natural_stories,359.95454545454544,5.8859777608520965,natural_stories:4:54,7.796729564666748,4243,[867],1,56,56,56,128,64
many,78,10,74,340.0135135135135,137.42420010241096,315.83390876270687,1.465789746017692,many,5.91,-3.0899094009871795,4,5.828985362448352,5.755216470226781,natural_stories,340.0135135135135,5.828985362448352,natural_stories:10:78,2.4495370388031006,9394,[867],1,104,104,104,128,64
many,85,8,74,356.31081081081084,128.54218705984468,334.2882325817242,1.4407653409760304,many,5.91,-3.0899094009871795,4,5.875803414028585,5.81200359263219,natural_stories,356.31081081081084,5.875803414028585,natural_stories:8:85,6.946259498596191,2221,[867],1,108,108,108,128,64
many,191,10,73,320.6164383561644,120.78799495822172,301.6640076809669,1.4083544458541175,many,5.91,-3.0899094009871795,4,5.77024551258578,5.709313840675733,natural_stories,320.6164383561644,5.77024551258578,natural_stories:10:191,5.564168930053711,9507,[867],1,232,232,232,128,64
many,194,2,91,358.6703296703297,135.45528618084478,335.1974898080278,1.4501292439282667,many,5.91,-3.0899094009871795,4,5.8824036648369615,5.814719879940353,natural_stories,358.6703296703297,5.8824036648369615,natural_stories:2:194,7.713907718658447,5468,[867],1,225,225,225,128,64
many,249,10,71,354.7323943661972,244.908143581949,316.7527532307594,1.5348094241913928,many,5.91,-3.0899094009871795,4,5.871363686524476,5.758121511288995,natural_stories,354.7323943661972,5.871363686524476,natural_stories:10:249,2.9271633625030518,9565,[867],1,302,302,302,128,64
many,348,1,85,416.5529411764706,277.55190445007867,359.33430780790826,1.6639398445314697,many,5.91,-3.0899094009871795,4,6.032013563196545,5.884253174693004,natural_stories,416.5529411764706,6.032013563196545,natural_stories:1:348,7.757021427154541,3464,[867],1,397,397,397,128,64
many,431,9,76,353.38157894736844,145.50316991784183,328.835767470849,1.4483620768866912,many,5.91,-3.0899094009871795,4,5.867548433307359,5.795558439111357,natural_stories,353.38157894736844,5.867548433307359,natural_stories:9:431,9.753670692443848,430,[867],1,570,570,570,128,64
many,494,8,73,317.6027397260274,128.4149891439239,296.4319150864426,1.4423138201210592,many,5.91,-3.0899094009871795,4,5.76080135567717,5.6918175633555546,natural_stories,317.6027397260274,5.76080135567717,natural_stories:8:494,6.9390692710876465,2630,[867],1,606,606,606,128,64
many,644,8,73,327.56164383561645,163.7328435712485,299.5516193749041,1.5023658178433297,many,5.91,-3.0899094009871795,4,5.791676262815383,5.702286754540706,natural_stories,327.56164383561645,5.791676262815383,natural_stories:8:644,2.009474277496338,2780,[867],1,794,794,794,128,64
many,688,8,71,348.88732394366195,163.61379170785736,318.11222030414154,1.519594536549407,many,5.91,-3.0899094009871795,4,5.854749016044223,5.762404214565902,natural_stories,348.88732394366195,5.854749016044223,natural_stories:8:688,10.577865600585938,2824,[867],1,841,841,841,128,64
many,757,9,76,345.30263157894734,179.1482082699009,315.01200515981066,1.4980846024256993,many,5.91,-3.0899094009871795,4,5.844421225504894,5.75261074971785,natural_stories,345.30263157894734,5.844421225504894,natural_stories:9:757,7.380331993103027,756,[867],1,967,967,967,128,64
many,801,10,69,311.5072463768116,120.42798961209948,291.9196029989575,1.427857815620121,many,5.91,-3.0899094009871795,4,5.74142260080384,5.676478432162063,natural_stories,311.5072463768116,5.74142260080384,natural_stories:10:801,4.367069244384766,10117,[867],1,1023,1023,1023,128,64
many,883,9,76,313.0,165.16488730962158,290.02618512354155,1.435761554484646,many,5.91,-3.0899094009871795,4,5.746203190540153,5.669971212433758,natural_stories,313.0,5.746203190540153,natural_stories:9:883,6.450015544891357,882,[867],1,1115,1115,1115,128,64
Many,305,9,77,347.15584415584414,111.36805562674,331.1007025226739,1.3594196198481858,many,5.91,-3.0899094009871795,4,5.849773797728023,5.802422566334924,natural_stories,347.15584415584414,5.849773797728023,natural_stories:9:305,7.338650226593018,304,[4650],1,399,399,399,128,64
Many,582,10,71,330.6901408450704,145.29797870477816,306.7086599112809,1.4580051508993856,many,5.91,-3.0899094009871795,4,5.801181806555942,5.725898306493612,natural_stories,330.6901408450704,5.801181806555942,natural_stories:10:582,5.978030204772949,9898,[4650],1,744,744,744,128,64
Many,893,9,76,342.8157894736842,203.51214283354628,313.4817947244827,1.4681082672315922,many,5.91,-3.0899094009871795,4,5.837193245971179,5.747741287332505,natural_stories,342.8157894736842,5.837193245971179,natural_stories:9:893,6.012114524841309,892,[4650],1,1128,1128,1128,128,64
"Marcel,",259,8,73,387.958904109589,121.23386929999803,369.2000530109842,1.3798690583394555,marcel,3.5,-5.500299174102789,6,5.960899416770319,5.911338646212068,natural_stories,387.958904109589,5.960899416770319,natural_stories:8:259,16.987096786499023,2395,"[36547, 11]",2,321,322,322,128,64
"market,",670,9,76,344.4342105263158,136.68507214530936,319.62178377038583,1.4761538991648244,market,5.29,-3.70996516592242,6,5.841903101320415,5.767138371051176,natural_stories,344.4342105263158,5.841903101320415,natural_stories:9:670,2.2692246437072754,669,"[1910, 11]",2,858,859,859,128,64
market.,530,9,75,338.6533333333333,116.51325099600326,320.06475520239326,1.4029076219166765,market,5.29,-3.70996516592242,6,5.824976968616555,5.768523335329227,natural_stories,338.6533333333333,5.824976968616555,natural_stories:9:530,3.910904884338379,529,"[1910, 13]",2,692,693,693,128,64
"markets,",542,9,76,419.5,278.5216448800105,370.2774376318839,1.5862496108218336,markets,4.61,-4.390404523713482,7,6.0390635259072605,5.914252556092653,natural_stories,419.5,6.0390635259072605,natural_stories:9:542,10.74752140045166,541,"[5939, 11]",2,708,709,709,128,64
marshmallow-like,133,2,89,519.438202247191,237.94006861240675,467.5760286162635,1.6031528998672029,marshmallow-like,3.15,-5.850750087409718,16,6.252747847250132,6.147561963562412,natural_stories,519.438202247191,6.252747847250132,natural_stories:2:133,21.552507400512695,5407,"[22397, 42725, 12, 2339]",4,153,156,156,128,64
masses,607,6,83,313.1927710843373,111.9672706785472,296.646937553759,1.3818841020099235,masses,3.94,-5.059976858861581,6,5.746818883021218,5.692542669218899,natural_stories,313.1927710843373,5.746818883021218,natural_stories:6:607,22.78591537475586,1644,[14568],1,737,737,737,128,64
massive,380,8,74,323.3918918918919,144.22526307377805,298.19771661584065,1.4784928389246197,massive,4.72,-4.279839869367247,7,5.77886487537507,5.697756745077447,natural_stories,323.3918918918919,5.77886487537507,natural_stories:8:380,7.178884506225586,2516,[4858],1,464,464,464,128,64
"master,",17,4,91,378.989010989011,242.319096074462,328.16947574022555,1.6673171906811013,master,4.93,-4.070069929581421,6,5.9375072099101205,5.793530169273548,natural_stories,378.989010989011,5.9375072099101205,natural_stories:4:17,15.393501281738281,4206,"[4958, 11]",2,16,17,17,128,64
match,443,3,91,385.989010989011,195.96453729667488,349.8295155320188,1.5325505490980815,match,5.13,-3.8696659098054966,5,5.955808900119197,5.8574459373325105,natural_stories,385.989010989011,5.955808900119197,natural_stories:3:443,6.024186134338379,7720,[2872],1,515,515,515,128,64
match,452,3,89,336.6741573033708,121.71751716025427,319.6517297373083,1.367824045024343,match,5.13,-3.8696659098054966,5,5.819115570335634,5.7672320585458445,natural_stories,336.6741573033708,5.819115570335634,natural_stories:3:452,11.382121086120605,7729,[2872],1,528,528,528,128,64
match,556,3,90,309.5444444444444,92.213133812059,296.47959496240475,1.3453153186161686,match,5.13,-3.8696659098054966,5,5.735101682604848,5.6919783963812485,natural_stories,309.5444444444444,5.735101682604848,natural_stories:3:556,0.6387969851493835,7833,[2872],1,646,646,646,128,64
match,564,3,91,330.84615384615387,200.34530874228807,306.6399929063688,1.4049601207116256,match,5.13,-3.8696659098054966,5,5.801653475322199,5.7256743979388816,natural_stories,330.84615384615387,5.801653475322199,natural_stories:3:564,3.5692458152770996,7841,[2872],1,657,657,657,128,64
match,672,3,91,306.1758241758242,122.16278696946353,287.12204232519395,1.4206922256235488,match,5.13,-3.8696659098054966,5,5.72415952574932,5.659907359955576,natural_stories,306.1758241758242,5.72415952574932,natural_stories:3:672,9.56112003326416,7949,[2872],1,787,787,787,128,64
match,769,3,91,310.34065934065933,101.2778597917871,295.6283185022726,1.3639831801883833,match,5.13,-3.8696659098054966,5,5.737670595228255,5.68910298456086,natural_stories,310.34065934065933,5.737670595228255,natural_stories:3:769,7.825325965881348,8046,[2872],1,902,902,902,128,64
match,830,3,91,306.0769230769231,123.44510527798994,287.0086089760261,1.4150075529296482,match,5.13,-3.8696659098054966,5,5.723836452965392,5.659512211741884,natural_stories,306.0769230769231,5.723836452965392,natural_stories:3:830,6.835367202758789,8107,[2872],1,974,974,974,128,64
match?,494,3,89,330.75280898876406,124.6110567926236,311.80101095087224,1.3993603873550795,match,5.13,-3.8696659098054966,5,5.801371295744381,5.7423651989239755,natural_stories,330.75280898876406,5.801371295744381,natural_stories:3:494,3.0169668197631836,7771,"[2872, 30]",2,577,578,578,128,64
matches,223,3,91,391.53846153846155,173.68005755745932,363.6664959218129,1.4491313739116511,matches,4.59,-4.410049282237471,7,5.970083752083032,5.896237227655629,natural_stories,391.53846153846155,5.970083752083032,natural_stories:3:223,16.395978927612305,7500,[7466],1,254,254,254,128,64
